Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Developer,Titre FR,Titre EN,Console,Année,ESRB,IDBNF,description
Misc,Activision,0.52,0.2,0.0,0.07,0.8,Neversoft Entertainment,Guitar Hero: Metallica,Guitar Hero: Metallica,XBox360,2009,Teen,17018256,Jeu de rythme
Misc,Activision,0.53,0.39,0.0,0.17,1.09,Neversoft Entertainment,Guitar Hero 5,Guitar Hero 5,PS3,2009,Teen,17018234,Jeu de rythme
Misc,Activision,0.56,0.39,0.0,0.11,1.06,FreeStyleGames,DJ Hero,DJ Hero,XBox360,2009,Teen,17021724,Jeu de rythme
Misc,Activision,0.59,0.29,0.0,0.09,0.97,Vicarious Visions,Band Hero,Band Hero,Wii,2009,Everyone 10+,17019159,Jeu de rythme
Misc,Activision,0.61,0.0,0.0,0.18,0.79,BudCat,Guitar Hero: Aerosmith,Guitar Hero: Aerosmith,PS2,2008,Teen,17018217,Jeu de rythme
Misc,Activision,0.64,0.12,0.0,0.06,0.82,FreeStyleGames,DJ Hero 2,DJ Hero 2,XBox360,2010,Teen,17021726,Jeu de rythme
Misc,Activision,0.65,0.37,0.0,0.11,1.13,Neversoft Entertainment,Guitar Hero 5,Guitar Hero 5,XBox360,2009,Teen,17018234,Jeu de rythme
Misc,Activision,0.73,0.15,0.0,0.11,0.99,Neversoft Entertainment,Guitar Hero: Aerosmith,Guitar Hero: Aerosmith,PS3,2008,Teen,17018217,Jeu de rythme
Misc,Activision,0.92,0.48,0.0,0.15,1.55,Vicarious Visions,Guitar Hero 5,Guitar Hero 5,Wii,2009,Teen,17018234,Jeu de rythme
Misc,Activision,1.0,0.13,0.0,0.1,1.23,Neversoft Entertainment,Guitar Hero: Aerosmith,Guitar Hero: Aerosmith,XBox360,2008,Teen,17018217,Jeu de rythme
Misc,Activision,1.03,0.14,0.0,0.1,1.27,Vicarious Visions,Guitar Hero: Aerosmith,Guitar Hero: Aerosmith,Wii,2008,Teen,17018217,Jeu de rythme
Misc,Crave Entertainment,0.11,0.0,0.0,0.01,0.12,Farsight Studios,Pinball Hall of Fame: The Williams Collection,Pinball Hall of Fame: The Williams Collection,XBox360,2008,Everyone 10+,16586315,"Jeu d'action. - Intitulé ""Williams pinball classics"" en Europe et ""Pinball hall of fame, the Williams collection 3D"" sur Nintendo 3DS"
Misc,Crave Entertainment,0.2,0.0,0.0,0.02,0.22,Farsight Studios,Pinball Hall of Fame: The Williams Collection,Pinball Hall of Fame: The Williams Collection,PS3,2008,Everyone 10+,16586315,"Jeu d'action. - Intitulé ""Williams pinball classics"" en Europe et ""Pinball hall of fame, the Williams collection 3D"" sur Nintendo 3DS"
Misc,Disney Interactive Studios,0.06,0.01,0.0,0.01,0.07,Harmonix Music Systems,Fantasia: Music Evolved,Fantasia: Music Evolved,XBox360,2014,Everyone 10+,16943947,Jeu de rythme. - Inspiré de l'univers du film de Walt Disney
Misc,Disney Interactive Studios,1.04,0.66,0.0,0.18,1.88,Papaya Studios,Toy Story Mania!,Toy Story Mania!,Wii,2009,Everyone,16694266,"Jeu d'action. - Inspiré de la série cinématographique ""Toy story"" produite par Pixar"
Misc,Konami Digital Entertainment,0.07,0.02,0.0,0.01,0.1,Blitz Games Studios,Karaoke Revolution,Karaoke Revolution,PS3,2009,Teen,16653934,Jeu de rythme
Misc,Konami Digital Entertainment,0.12,0.0,0.0,0.01,0.12,Blitz Games Studios,Karaoke Revolution,Karaoke Revolution,XBox360,2009,Teen,16653934,Jeu de rythme
Misc,Konami Digital Entertainment,0.16,0.07,0.0,0.02,0.26,Artificial Mind and Movement,Scene It? Twilight,Scene It? Twilight,Wii,2009,Teen,16724965,Jeu de réflexion
Misc,Konami Digital Entertainment,0.24,0.15,0.0,0.04,0.44,Blitz Games Studios,Karaoke Revolution,Karaoke Revolution,Wii,2009,Teen,16653934,Jeu de rythme
Misc,Konami Digital Entertainment,0.25,0.02,0.0,0.02,0.29,"Terminal Reality, 4mm Games",Def Jam Rapstar,Def Jam Rapstar,XBox360,2010,Teen,16564948,Jeu de rythme
Misc,Konami Digital Entertainment,0.25,0.04,0.0,0.03,0.32,"Terminal Reality, 4mm Games",Def Jam Rapstar,Def Jam Rapstar,PS3,2010,Teen,16564948,Jeu de rythme
Misc,Konami Digital Entertainment,0.29,0.02,0.0,0.02,0.33,"Terminal Reality, 4mm Games",Def Jam Rapstar,Def Jam Rapstar,Wii,2010,Teen,16564948,Jeu de rythme
Misc,MTV Games,2.15,0.76,0.01,0.26,3.17,Harmonix Music Systems,Dance Central,Dance Central,XBox360,2010,Teen,16584986,Premier épisode édité par MTV games puis par Harmonix music systems à partir du second
Misc,MTV Games,2.15,0.76,0.01,0.26,3.17,Harmonix Music Systems,Dance Central,Dance Central,XBox360,2010,Teen,16584995,Jeu de rythme
Misc,Microsoft Game Studios,0.12,0.56,0.0,0.1,0.77,iNiS,Lips,Lips,XBox360,2008,Teen,16737405,Jeu de rythme
Misc,Microsoft Game Studios,0.19,0.02,0.0,0.02,0.23,Krome Studios,Viva Piñata: Party Animals,Viva Piñata: Party Animals,XBox360,2007,Everyone,16737370,"Jeu d'arcade. - Inspiré de la série télévisée ""Viva piñata"""
Misc,Microsoft Game Studios,0.33,0.25,0.0,0.07,0.65,"Krome Studios, Screenlife Games",Scene It? Box Office Smash,Scene It? Box Office Smash,XBox360,2008,Teen,16737627,"Jeu de réflexion. - Intitulé ""Scene it ?. Box office"" en France"
Misc,Microsoft Game Studios,0.43,0.01,0.0,0.04,0.48,"Screenlife Games, WXP","Scene It? Lights, Camera, Action","Scene It? Lights, Camera, Action",XBox360,2007,Teen,16705417,Jeu de réflexion
Misc,Microsoft Game Studios,0.57,0.18,0.0,0.06,0.81,Harmonix Music Systems,Dance Central 3,Dance Central 3,XBox360,2012,Teen,16694662,Jeu de rythme
Misc,Microsoft Game Studios,1.45,0.41,0.01,0.16,2.04,Harmonix Music Systems,Dance Central 2,Dance Central 2,XBox360,2011,Teen,16577175,Jeu de rythme
Misc,Microsoft Game Studios,1.73,0.43,0.02,0.17,2.35,Frontier Developments,Kinect Disneyland Adventures,Kinect: Disneyland Adventures,XBox360,2011,Everyone 10+,16695079,Jeu d'arcade
Misc,Microsoft Game Studios,15.0,4.89,0.24,1.69,21.81,Good Science Studio,Kinect Adventures,Kinect Adventures!,XBox360,2010,Everyone,16727885,Jeu d'action ; jeu d'aventure
Misc,Namco Bandai Games,0.42,0.65,0.33,0.14,1.53,Bandai Namco Games,Go Vacation,Go Vacation,Wii,2011,Everyone 10+,16689688,Jeu d'arcade
Misc,Nintendo,0.23,0.42,0.18,0.09,0.92,Nintendo,Wii Play: Motion,Wii Play: Motion,Wii,2011,Everyone 10+,16656029,Jeu d'arcade
Misc,Nintendo,1.35,1.11,0.46,0.32,3.25,Nintendo,Wii Music,Wii Music,Wii,2008,Everyone,16656038,Jeu de rythme
Misc,Nintendo,1.75,3.47,2.49,0.67,8.38,Nd Cube,Wii Party,Wii Party,Wii,2010,Everyone,16656035,Jeu d'arcade
Misc,Nintendo,3.74,2.24,1.58,0.7,8.27,Hudson,Mario Party 8,Mario Party 8,Wii,2007,Everyone,17089523,Jeu d'arcade
Misc,RedOctane,1.67,0.61,0.03,0.07,2.38,Harmonix Music Systems,Guitar Hero,Guitar Hero,PS2,2005,Teen,17018203,Jeu de rythme
Misc,Sega,0.11,0.03,0.0,0.01,0.15,Sega,Super Monkey Ball Deluxe,Super Monkey Ball Deluxe,XBox,2005,Everyone,16654432,Jeu d'action
Misc,Sega,0.12,0.09,0.0,0.03,0.24,Sega,Super Monkey Ball Deluxe,Super Monkey Ball Deluxe,PS2,2005,Everyone,16654432,Jeu d'action
Misc,Sega,1.05,0.91,0.04,0.24,2.24,Sega,Super Monkey Ball: Banana Blitz,Super Monkey Ball: Banana Blitz,Wii,2006,Everyone,16654431,Jeu d'action
Misc,Sony Computer Entertainment,0.13,0.06,0.0,0.04,0.23,Magic Pixel Games,Carnival Island,Carnival Island,PS3,2011,Everyone,16571822,Jeu d'arcade
Misc,Sony Computer Entertainment,0.23,0.04,0.0,1.09,1.36,SCEE London Studio,SingStar ABBA,SingStar ABBA,PS2,2008,Teen,16972854,Jeu de rythme
Misc,Sony Computer Entertainment,0.27,0.5,0.0,0.16,0.93,SCEE London Studio,SingStar ABBA,SingStar ABBA,PS3,2008,Teen,16972854,Jeu de rythme
Misc,System 3 Arcade Software,0.41,0.03,0.0,0.04,0.47,Farsight Studios,Pinball Hall of Fame: The Williams Collection,Pinball Hall of Fame: The Williams Collection,Wii,2008,Everyone 10+,16586315,"Jeu d'action. - Intitulé ""Williams pinball classics"" en Europe et ""Pinball hall of fame, the Williams collection 3D"" sur Nintendo 3DS"
Misc,THQ,0.25,0.1,0.0,0.03,0.39,Page 44 Studios,Disney Princess: Enchanting Storybooks,Disney Princess: Enchanting Storybooks,Wii,2011,Everyone,16562336,Jeu d'aventure. - Inspiré des personnages de princesses apparaissant dans les films Disney
Misc,THQ,0.42,0.07,0.0,0.04,0.53,THQ,Monster High: Ghoul Spirit,Monster High: Ghoul Spirit,Wii,2011,Everyone,16761876,"Jeu de simulation de vie. - Inspiré de l'univers des poupées créées par Mattel. - Intitulé ""Monster High. Lycée d'enfer"" en France"
Misc,Take-Two Interactive,0.33,0.21,0.0,0.05,0.59,Cat Daddy Games,New Carnival Games,New Carnival Games,Wii,2010,Everyone,16692063,"Jeu d'arcade. - Intitulé ""New carnival funfair games"" au Royaume-Uni"
Misc,Ubisoft,0.01,0.1,0.0,0.01,0.12,"Disney Interactive Studios, Land Ho!",Just Dance: Disney Party,Just Dance: Disney Party,Wii,2012,Everyone,17088510,Jeu de rythme
Misc,Ubisoft,0.1,0.06,0.0,0.03,0.19,Ubisoft,Just Dance 2016,Just Dance 2016,PS3,2015,Everyone 10+,17088200,Jeu de rythme
Misc,Ubisoft,0.13,0.02,0.0,0.02,0.16,"Disney Interactive Studios, Land Ho!",Just Dance: Disney Party,Just Dance: Disney Party,XBox360,2012,Everyone,17088510,Jeu de rythme
Misc,Ubisoft,0.17,0.14,0.0,0.06,0.38,Ubisoft,Just Dance 2014,Just Dance 2014,PS3,2013,Everyone 10+,17088364,Jeu de rythme
Misc,Ubisoft,0.18,0.49,0.0,0.1,0.77,Ubisoft,ABBA You Can Dance,ABBA: You Can Dance,Wii,2011,Everyone 10+,16572482,Jeu de rythme
Misc,Ubisoft,0.2,0.1,0.0,0.03,0.32,iNiS,The Black Eyed Peas Experience,The Black Eyed Peas Experience,XBox360,2011,Teen,16570475,Jeu de rythme
Misc,Ubisoft,0.23,0.05,0.0,0.03,0.32,Ubisoft,Just Dance 2016,Just Dance 2016,XBox360,2015,Everyone 10+,17088200,Jeu de rythme
Misc,Ubisoft,0.26,0.11,0.0,0.06,0.43,Ubisoft,Just Dance 4,Just Dance 4,PS3,2012,Everyone 10+,16704535,Jeu de rythme
Misc,Ubisoft,0.33,0.2,0.0,0.09,0.62,Ubisoft,Just Dance 3,Just Dance 3,PS3,2011,Everyone 10+,16571840,Jeu de rythme
Misc,Ubisoft,0.37,0.19,0.0,0.06,0.61,Ubisoft Quebec,The Black Eyed Peas Experience,The Black Eyed Peas Experience,Wii,2011,Teen,16570475,Jeu de rythme
Misc,Ubisoft,0.41,0.46,0.0,0.08,0.95,Ubisoft,Just Dance 2016,Just Dance 2016,Wii,2015,Everyone 10+,17088200,Jeu de rythme
Misc,Ubisoft,0.53,0.36,0.09,0.15,1.12,Ubisoft,Rocksmith,Rocksmith,PS3,2011,Teen,16656086,Jeu de rythme
Misc,Ubisoft,0.72,0.17,0.0,0.1,0.99,Ubisoft,Just Dance 2014,Just Dance 2014,XBox360,2013,Everyone 10+,17088364,Jeu de rythme
Misc,Ubisoft,0.84,0.19,0.01,0.08,1.12,Ubisoft,Rocksmith,Rocksmith,XBox360,2011,Teen,16656086,Jeu de rythme
Misc,Ubisoft,0.9,0.19,0.0,0.09,1.18,Ubisoft,Just Dance 4,Just Dance 4,XBox360,2012,Everyone 10+,16704535,Jeu de rythme
Misc,Ubisoft,0.99,0.85,0.0,0.17,2.01,Ubisoft,Just Dance 2015,Just Dance 2015,Wii,2014,Everyone 10+,17088055,Jeu de rythme
Misc,Ubisoft,1.47,0.39,0.0,0.16,2.02,Ubisoft,Just Dance 3,Just Dance 3,XBox360,2011,Everyone 10+,16571840,Jeu de rythme
Misc,Ubisoft,4.05,2.16,0.0,0.55,6.76,Ubisoft,Just Dance 4,Just Dance 4,Wii,2012,Everyone 10+,16704535,Jeu de rythme
Misc,Ubisoft,5.95,3.11,0.0,1.06,10.12,Ubisoft,Just Dance 3,Just Dance 3,Wii,2011,Everyone 10+,16571840,Jeu de rythme
Platform,Activision,0.21,0.06,0.0,0.01,0.28,Toys for Bob,Madagascar,Madagascar,XBox,2005,Everyone 10+,16657705,"Jeu d'action ; jeu d'aventure. - Adapté du film d'animation ""Madagascar"" réalisé par Eric Darnell et Tom McGrath"
Platform,Activision,0.26,0.29,0.02,0.11,0.67,Treyarch,Spider-Man 3,Spider-Man 3,PS3,2007,Teen,16655113,Jeu d'action
Platform,Activision,0.42,0.02,0.0,0.04,0.47,Vicarious Visions,Spider-Man 3,Spider-Man 3,Wii,2007,Teen,16655113,Jeu d'action
Platform,Activision,0.43,0.42,0.0,0.17,1.02,Vicarious Visions,Skylanders: Swap Force,Skylanders: Swap Force,PS3,2013,Everyone 10+,16720776,"Jeu d'action ; jeu d'aventure. - Une édition spéciale avec 5 figurines exclusives intitulée ""Skylanders swap force, dark edition"" est également sortie sur Wii, Wii U, Xbox 360 et PS3"
Platform,Activision,0.49,0.04,0.0,0.04,0.57,Treyarch,Spider-Man 3,Spider-Man 3,XBox360,2007,Teen,16655113,Jeu d'action
Platform,Activision,0.74,0.03,0.01,0.12,0.9,Vicarious Visions,Spider-Man 3,Spider-Man 3,PS2,2007,Teen,16655113,Jeu d'action
Platform,Activision,0.78,0.45,0.0,0.07,1.31,Toys for Bob,Madagascar,Madagascar,PS2,2005,Everyone 10+,16657705,"Jeu d'action ; jeu d'aventure. - Adapté du film d'animation ""Madagascar"" réalisé par Eric Darnell et Tom McGrath"
Platform,Activision,0.86,0.34,0.0,0.12,1.32,Vicarious Visions,Skylanders: Swap Force,Skylanders: Swap Force,XBox360,2013,Everyone 10+,16720776,"Jeu d'action ; jeu d'aventure. - Une édition spéciale avec 5 figurines exclusives intitulée ""Skylanders swap force, dark edition"" est également sortie sur Wii, Wii U, Xbox 360 et PS3"
Platform,Activision,1.21,0.75,0.0,0.19,2.15,Beenox,Skylanders: Swap Force,Skylanders: Swap Force,Wii,2013,Everyone 10+,16720776,"Jeu d'action ; jeu d'aventure. - Une édition spéciale avec 5 figurines exclusives intitulée ""Skylanders swap force, dark edition"" est également sortie sur Wii, Wii U, Xbox 360 et PS3"
Platform,D3Publisher,0.1,0.06,0.0,0.02,0.18,Papaya Studios,Ben 10 Ultimate Alien: Cosmic Destruction,Ben 10 Ultimate Alien: Cosmic Destruction,XBox360,2010,Everyone 10+,16579360,"Jeu d'action. - Inspiré de la série télévisée d'animation : ""Ben 10 ultimate alien"""
Platform,D3Publisher,0.12,0.08,0.0,0.04,0.24,Papaya Studios,Ben 10 Ultimate Alien: Cosmic Destruction,Ben 10 Ultimate Alien: Cosmic Destruction,PS3,2010,Everyone 10+,16579360,"Jeu d'action. - Inspiré de la série télévisée d'animation : ""Ben 10 ultimate alien"""
Platform,D3Publisher,0.13,0.06,0.0,0.04,0.22,Papaya Studios,Ben 10 Ultimate Alien: Cosmic Destruction,Ben 10 Ultimate Alien: Cosmic Destruction,PS2,2010,Everyone 10+,16579360,"Jeu d'action. - Inspiré de la série télévisée d'animation : ""Ben 10 ultimate alien"""
Platform,D3Publisher,0.17,0.09,0.0,0.02,0.28,Papaya Studios,Ben 10 Ultimate Alien: Cosmic Destruction,Ben 10 Ultimate Alien: Cosmic Destruction,Wii,2010,Everyone 10+,16579360,"Jeu d'action. - Inspiré de la série télévisée d'animation : ""Ben 10 ultimate alien"""
Platform,Disney Interactive Studios,2.04,0.63,0.12,0.22,3.0,Junction Point,Epic Mickey,Epic Mickey,Wii,2010,Everyone,16659849,"Jeu d'action. - Inspiré du personnage ""Mickey"" créé par Walt Disney"
Platform,Konami Digital Entertainment,0.6,0.47,0.0,0.16,1.23,Konami,Frogger: The Great Quest,Frogger: The Great Quest,PS2,2001,Everyone,16714078,Jeu d'aventure
Platform,Namco Bandai Games,0.1,0.08,0.0,0.03,0.21,Blitz Games,Pac-Man World 3,Pac-Man World 3,PS2,2005,Everyone,16686105,Jeu d'arcade
Platform,Namco Bandai Games,0.11,0.04,0.0,0.01,0.15,Blitz Games,Pac-Man World 3,Pac-Man World 3,XBox,2005,Everyone,16686105,Jeu d'arcade
Platform,Nintendo,3.17,1.79,1.03,0.46,6.44,Retro Studios,Donkey Kong Country Returns,Donkey Kong Country Returns,Wii,2010,Everyone,16936416,"Jeu d'action. - Intitulé ""Donkey Kong returns"" sur Wii au Japon, ""Donkey Kong country returns 3D"" sur Nintendo 3DS et ""Donkey Kong returns 3D"" sur Nintendo 3DS au Japon"
Platform,Nintendo,3.56,2.35,0.98,0.62,7.51,Nintendo EAD Tokyo,Super Mario Galaxy 2,Super Mario Galaxy 2,Wii,2010,Everyone,16694750,Jeu d'arcade
Platform,Nintendo,6.06,3.35,1.2,0.74,11.35,Nintendo,Super Mario Galaxy,Super Mario Galaxy,Wii,2007,Everyone,16694745,Jeu d'arcade
Platform,Nintendo,14.44,6.94,4.7,2.24,28.32,Nintendo,New Super Mario Bros. Wii,New Super Mario Bros. Wii,Wii,2009,Everyone,16697325,Jeu d'action
Platform,Sega,0.01,0.01,0.0,0.0,0.03,TT Games,Super Monkey Ball Adventure,Super Monkey Ball Adventure,PS2,2006,Everyone,16654424,Jeu d'action
Platform,Sega,0.41,0.06,0.04,0.66,1.16,Sonic Team,Sonic the Hedgehog,Sonic the Hedgehog,PS3,2006,Everyone 10+,16635267,Jeu d'action ; jeu d'aventure
Platform,Sega,0.44,0.48,0.0,0.11,1.04,Sega,Sonic the Hedgehog,Sonic the Hedgehog,XBox360,2006,Everyone 10+,16635267,Jeu d'action ; jeu d'aventure
Platform,Sega,0.6,0.69,0.02,0.26,1.58,Sega,Sonic Generations,Sonic Generations,PS3,2011,Everyone,16635218,"Jeu d'action. - Intitulé au Japon ""Sonic generations, shiro no jikū"" sur PC, Xbox 360 et PlayStation 3 et ""Sonic generations, ao no bōken"" sur Nintendo 3DS"
Platform,Sega,0.71,0.53,0.0,0.13,1.38,"Sega, Sonic Team",Sonic Generations,Sonic Generations,XBox360,2011,Everyone,16635218,"Jeu d'action. - Intitulé au Japon ""Sonic generations, shiro no jikū"" sur PC, Xbox 360 et PlayStation 3 et ""Sonic generations, ao no bōken"" sur Nintendo 3DS"
Platform,Sega,0.92,0.6,0.01,0.15,1.68,Sonic Team,Sonic Colours,Sonic Colors,Wii,2010,Everyone,16635240,"Jeu d'action. - Intitulé ""Sonic colors"" en Amérique du Nord et au Japon"
Platform,Sega,1.21,1.19,0.04,0.29,2.73,Sonic Team,Sonic and the Secret Rings,Sonic and the Secret Rings,Wii,2007,Everyone,16640345,Jeu d'action
Platform,Sony Computer Entertainment,0.36,0.28,0.22,0.09,0.96,Overworks,Shinobi,Shinobi,PS2,2002,Mature 17+,16654274,Jeu d'action
Platform,Sony Computer Entertainment,1.33,0.49,0.0,0.03,1.85,Naughty Dog,Jak 3,Jak 3,PS2,2004,Teen,16607770,Jeu d'action ; jeu d'aventure
Platform,Sony Computer Entertainment,1.83,1.05,0.06,0.46,3.39,Media Molecule,LittleBigPlanet 2,LittleBigPlanet 2,PS3,2011,Everyone,16690739,"Jeu d'arcade. - Une version intitulée ""LittleBigPlanet 2, extras edition"", exclusivement réservée à l'Europe, est sortie en mars 2013 avec du contenu additionnel"
Platform,Sony Computer Entertainment,2.08,1.09,0.15,0.33,3.64,Naughty Dog,Jak and Daxter: The Precursor Legacy,Jak and Daxter: The Precursor Legacy,PS2,2001,Everyone,16607731,Jeu d'action ; jeu d'aventure
Platform,THQ,0.2,0.16,0.0,0.05,0.41,THQ,Jimmy Neutron: Boy Genius,Jimmy Neutron: Boy Genius,PS2,2001,Everyone,17086734,Jeu d'aventure. - Adapté du film d'animation de John A. Davis
Platform,THQ,0.24,0.19,0.0,0.06,0.5,Blue Tongue,Nicktoons: Attack of the Toybots,Nicktoons: Attack of the Toybots,PS2,2007,Everyone,16921119,"Jeu d'action. - Inspiré des personnages apparaissant dans la série télévisée d'animation ""Bob l'éponge"". - Intitulé ""Nicktoons. Attack of the toybots"" en Amérique du Nord et ""SpongeBob and friends. Attack of the toybots"" en Europe"
Platform,THQ,0.4,0.0,0.0,0.03,0.43,Blue Tongue Entertainment,Nicktoons: Attack of the Toybots,Nicktoons: Attack of the Toybots,Wii,2007,Everyone,16921119,"Jeu d'action. - Inspiré des personnages apparaissant dans la série télévisée d'animation ""Bob l'éponge"". - Intitulé ""Nicktoons. Attack of the toybots"" en Amérique du Nord et ""SpongeBob and friends. Attack of the toybots"" en Europe"
Platform,THQ,0.45,0.1,0.0,0.02,0.57,Heavy Iron Studios,SpongeBob SquarePants: Battle for Bikini Bottom,SpongeBob SquarePants: Battle for Bikini Bottom,XBox,2003,Everyone,16945586,"Jeu d'action ; jeu d'aventure. - Intitulé ""Bob l'éponge. Bataille pour Bikini Bottom"" en France"
Platform,THQ,1.08,0.45,0.0,0.14,1.67,Heavy Iron Studios,SpongeBob SquarePants: Battle for Bikini Bottom,SpongeBob SquarePants: Battle for Bikini Bottom,PS2,2003,Everyone,16945586,"Jeu d'action ; jeu d'aventure. - Intitulé ""Bob l'éponge. Bataille pour Bikini Bottom"" en France"
Platform,Ubisoft,0.06,0.02,0.0,0.0,0.07,Ubisoft,Rayman 3: Hoodlum Havoc,Rayman 3: Hoodlum Havoc,XBox,2003,Everyone,16597125,"Jeu d'action. - Intitulé ""Rayman 3"" sur Game Boy advance"
Platform,Ubisoft,0.07,0.0,0.0,0.01,0.09,Ubisoft Shanghai,Cloudy with a Chance of Meatballs,Cloudy with a Chance of Meatballs,XBox360,2009,Everyone,16941116,"Jeu d'action ; jeu d'aventure. - Inspiré de l'univers du film réalisé par Phil Lord et Christopher Miller. - Intitulé ""Tempête de boulettes géantes"" en France"
Platform,Ubisoft,0.09,0.01,0.0,0.01,0.1,Ubisoft Shanghai,Cloudy with a Chance of Meatballs,Cloudy with a Chance of Meatballs,PS3,2009,Everyone,16941116,"Jeu d'action ; jeu d'aventure. - Inspiré de l'univers du film réalisé par Phil Lord et Christopher Miller. - Intitulé ""Tempête de boulettes géantes"" en France"
Platform,Ubisoft,0.1,0.0,0.0,0.01,0.11,Ubisoft Shanghai,Cloudy with a Chance of Meatballs,Cloudy with a Chance of Meatballs,Wii,2009,Everyone,16941116,"Jeu d'action ; jeu d'aventure. - Inspiré de l'univers du film réalisé par Phil Lord et Christopher Miller. - Intitulé ""Tempête de boulettes géantes"" en France"
Platform,Ubisoft,0.14,0.11,0.0,0.04,0.29,Ubisoft,Rayman 3: Hoodlum Havoc,Rayman 3: Hoodlum Havoc,PS2,2003,Everyone,16597125,"Jeu d'action. - Intitulé ""Rayman 3"" sur Game Boy advance"
Platform,Ubisoft,0.14,0.34,0.0,0.1,0.58,Ubisoft Montpellier,Rayman Legends,Rayman Legends,PS3,2014,Everyone 10+,17096221,Jeu d'action
Platform,Ubisoft,0.19,0.2,0.0,0.04,0.43,Ubisoft Montpellier,Rayman Legends,Rayman Legends,XBox360,2014,Everyone 10+,17096221,Jeu d'action
Platform,Universal Interactive,0.74,0.95,0.0,0.28,1.97,Check Six Games,Spyro: Enter the Dragonfly,Spyro: Enter the Dragonfly,PS2,2002,Everyone,16649255,Jeu d'action
Platform,Vivendi Games,0.11,0.03,0.0,0.01,0.14,Eurocom Entertainment Software,Spyro: A Hero's Tail,Spyro: A Hero's Tail,XBox,2004,Everyone,16649266,Jeu d'action
Platform,Vivendi Games,0.32,0.25,0.0,0.08,0.64,Eurocom Entertainment Software,Spyro: A Hero's Tail,Spyro: A Hero's Tail,PS2,2004,Everyone,16649266,Jeu d'action
Puzzle,Kemco,0.01,0.0,0.0,0.0,0.01,HotGen,Egg Mania: Eggstreme Madness,Egg Mania: Eggstreme Madness,XBox,2002,Everyone,17134646,"Jeu d'arcade. - Intitulé ""Eggo mania"" en Europe"
Puzzle,Kemco,0.02,0.01,0.0,0.0,0.03,Kemco,Egg Mania: Eggstreme Madness,Egg Mania: Eggstreme Madness,PS2,2002,Everyone,17134646,"Jeu d'arcade. - Intitulé ""Eggo mania"" en Europe"
Racing,Atari,0.05,0.01,0.0,0.0,0.07,Reflections Interactive,Driver: Parallel Lines,Driver: Parallel Lines,XBox,2006,Mature 17+,16575242,Jeu d'action ; jeu d'aventure
Racing,Atari,0.12,0.1,0.03,0.03,0.28,Reflections Interactive,Driver: Parallel Lines,Driver: Parallel Lines,PS2,2006,Mature 17+,16575242,Jeu d'action ; jeu d'aventure
Racing,Atari,0.36,0.38,0.0,0.03,0.76,Reflections Interactive,DRIV3R,Driv3r,XBox,2004,Mature 17+,16575237,Jeu d'action ; jeu d'aventure
Racing,Atari,0.6,0.47,0.0,0.16,1.23,Reflections Interactive,DRIV3R,Driv3r,PS2,2004,Mature 17+,16575237,Jeu d'action ; jeu d'aventure
